Symbol,xRNA16h,xRNA6h,pUUC16h,pUUC6h,R84816h,R8486h
NSD2,-0.240348774,-0.199677866,-0.025564409,-0.010021892,0.50762374,0.115031692
NELFA,0.145869203,0.341728739,0.485654068,0.229030588,0.011686622,0.594024565
HAUS3,0.210799262,0.460858499,-0.109442916,-0.203643216,0.199152479,-0.446340163
MXD4,-0.370110508,0.308216235,0.723766994,0.688495186,-0.034215144,0.700809109
RNF4,0.10739397,0.104481992,0.062731743,-0.040346536,-0.194796574,-0.309628014
FAM193A,-0.169896804,0.2927018,0.034893695,0.035543591,-0.102516895,-0.316455168
TNIP2,0.575343686,0.465747961,0.369165977,0.038435261,-0.805820257,-0.496147747
SH3BP2,0.664936485,0.160605607,-0.042241006,-0.002205719,-0.57331419,-0.285132772
ADD1,-0.072897221,-0.024058053,0.115492075,-0.016397899,-0.444634895,-0.791149282
MFSD10,0.128443577,0.326568421,0.819341068,0.509078201,0.262808385,1.27814024
NOP14,0.458868886,-0.17443156,0.152030311,-0.006060536,0.005090534,0.913616909
GRK4,-0.132007481,-0.451872528,-0.006169697,0.046359617,0.682854038,1.493657211
HTT,-0.198493904,-0.060745199,-0.304178581,0.02504541,-0.665789997,-0.192960883
RGS12,-0.483038381,-0.069417172,0.312463507,0.227517002,0.949711712,0.057983682
LRPAP1,0.456300513,0.185157857,0.38911642,0.215866604,-0.387629362,0.223556018
FAM86EP,0.094347998,-0.347119085,-0.081293884,0.08067972,-0.108605531,1.137445941
TMEM128,0.150241285,0.03593449,0.058530042,0.000408362,-0.091932325,-0.315895702
LYAR,0.858282338,-0.410268687,0.063134588,0.014966859,0.180867541,0.749712274
ZBTB49,0.298698482,0.138463572,-0.092590151,-0.033779807,0.003586743,-0.818648178
STX18,0.352715038,0.325061773,0.061207484,-0.176745566,-0.319512748,-0.31656354
STX18-AS1,-0.580514853,0.111049864,-0.419297861,0.402913923,-0.49573528,1.073705165
MAN2B2,0.312610561,0.184807052,0.180847967,0.127256207,-0.762964641,-0.18737965
MRFAP1,0.432970719,0.319630553,0.127612931,-0.086158365,-0.228323574,-0.413933496
LOC93622,0.1420151,-0.533175924,0.084428331,-0.063514029,0.472415839,1.16959172
MRFAP1L1,0.284419791,0.104522817,0.172772851,0.047982088,0.036781505,0.06439433
BLOC1S4,-0.072276501,-0.261578056,0.279966053,-0.150061754,-0.211092192,-0.001754794
KIAA0232,-0.258570215,-0.319965557,-0.023458873,0.072828975,0.048595539,-0.356824805
TBC1D14,-0.360326526,-0.840662195,0.095876619,0.224725711,0.550652423,1.699345296
TADA2B,-0.066659236,-0.00504711,0.169769831,0.165224034,-0.200137115,0.105255017
GRPEL1,0.289229691,-0.480478431,0.01891327,-0.024581115,-0.217782427,0.224318682
SH3TC1,-0.324275491,0.909874968,0.476457609,0.426765857,-2.205963629,0.079706873
ACOX3,0.282743482,0.134698662,0.242222482,0.077196499,-0.420902907,0.623617322
TRMT44,0.200262236,0.441118082,-0.07557524,0.073491374,0.036241111,1.1742921
SLC2A9,-0.591160004,-0.524916363,0.178293258,0.294182594,0.408724374,1.254071826
WDR1,0.277145117,-0.007150977,0.179462021,-0.008682819,-0.819158221,-1.154387357
RAB28,-0.323298117,-0.058610295,0.016197671,0.018781641,0.145408018,-0.21604906
BOD1L1,-0.449775293,-0.017084655,-0.326863225,-0.003871242,0.200026364,-0.135066007
CPEB2,0.93728174,0.616674565,-0.270325603,-0.229072964,-2.164052361,-2.891838042
CC2D2A,-0.96091516,-0.362995348,-0.006400908,-0.097562724,1.196187094,1.002966443
FBXL5,-0.228505933,-0.12314887,-0.101786585,-0.075087252,-0.010224161,-0.164447522
FAM200B,-0.322723889,-0.489528805,0.078122459,0.020121959,0.60873621,0.267752121
CD38,0.816153258,0.684319692,-0.437510231,-0.519310411,-1.528581091,-2.119777531
TAPT1,-0.039218162,-0.216680196,-0.027797515,-0.096487451,0.079961597,-0.032485444
QDPR,0.509582132,-0.188319787,0.169201303,-0.133768888,-0.088830777,0.783086938
LAP3,1.018010791,0.448146013,-0.424467374,-0.478547896,-2.196772442,-1.704806656
MED28,0.068295863,0.128170713,-0.025501202,-0.027159872,-0.044667698,-0.20769333
DCAF16,-0.394500713,-0.152316962,-0.209578597,0.045138442,0.462559911,0.489666319
NCAPG,-0.137142343,0.06970989,-0.09355879,-0.164868916,0.612377825,-0.821435384
LCORL,-0.441468795,-0.20315753,-0.005467741,0.013348505,0.576066613,-0.066759989
PACRGL,-0.024641631,0.010997803,-0.048935619,-0.020620844,-0.071330946,0.206582104
ADGRA3,0.223990415,-0.639672035,-0.147694149,0.093779383,0.85500916,1.814457628
DHX15,0.302137391,-0.223474451,-0.092296062,-0.112623662,-0.061985778,-0.14961405
SEPSECS,0.033186103,0.164234939,-0.027371241,-0.058484015,-0.122909305,-0.130982154
PI4K2B,0.668294379,0.326504735,-0.293204355,-0.444818306,-1.506646865,-2.263642819
ZCCHC4,0.260774142,-0.049837342,0.023162626,-0.039121173,0.054518079,-0.138939903
ANAPC4,0.02634013,0.032283816,-0.153012202,0.038183711,0.067659101,0.016264133
SEL1L3,0.066063349,-0.124530574,-0.103401844,-0.014974588,0.183056055,1.438735113
SMIM20,-0.030860861,-0.186233596,0.181116714,0.107154285,0.157398161,0.54849412
RBPJ,-0.546493733,-0.252918422,0.068629642,-0.109152858,0.501614236,0.309585295
TBC1D19,-0.301296128,0.050326104,-0.32432746,0.235025928,0.436339524,-0.182975478
STIM2,-0.037597674,0.10072434,-0.144090121,-0.079870049,-0.15878211,-0.059466727
ARAP2,0.925873095,1.746713239,-0.197560575,0.001707433,-0.975516243,0.100005635
RELL1,-0.310142331,0.12656144,-0.194586258,-0.320633148,-0.180763958,-0.735050908
PGM2,-0.048171862,0.116268751,-0.059489808,-0.040935619,0.213585509,0.72572472
TBC1D1,0.32295452,0.6587675,-0.017746552,-0.13254107,-0.247069215,-0.545894415
KLF3,-0.051014281,1.622492851,0.091270954,0.228322526,0.488119562,1.016420637
TLR10,-0.415613303,-0.723348526,0.190534369,0.432286542,0.460557537,2.566880663
TLR1,-0.176233378,-0.212129436,-0.042536144,-0.116051659,-1.106343451,-0.036222378
TLR6,-0.856295405,-0.638842215,0.017094121,0.129273653,-0.831422308,0.178454618
FAM114A1,-0.80861518,-0.18855742,0.056562455,0.39866992,0.391270676,-0.720629804
TMEM156,0.106640951,-0.498713579,-0.118403421,-0.055301979,-0.314832329,0.76599932
KLHL5,0.036648063,-0.23396963,-0.021375266,-0.144203898,-0.30783728,-0.926218227
WDR19,-0.321371287,0.28459918,-0.359414135,-0.194984704,0.003769879,-0.27246249
RFC1,-0.196880993,0.051475232,-0.170382756,-0.143086218,-0.103603193,-0.759240331
KLB,0.075067947,-0.263394222,-0.522230219,0.26397507,1.191841583,0.147237453
RPL9,0.131181261,-0.018967011,0.160583277,-0.04103428,0.140027911,0.044889594
LIAS,0.050865937,-0.173053326,-0.081720972,0.094743622,0.062372314,0.774596768
UGDH,0.275085446,0.419429082,0.056433512,-0.026076857,-0.438081986,-1.71466162
SMIM14,0.571975438,0.383327929,0.266409993,0.104136676,-3.100369076,-3.610877095
UBE2K,0.025118336,-0.20981784,0.066639061,0.03676449,0.300843106,0.02957765
PDS5A,-0.084229169,0.254475829,-0.160784786,-0.05726181,0.161282015,-0.175381031
N4BP2,-0.406691748,0.043333718,-0.16232408,-0.0573898,0.562934538,-0.051835157
RHOH,0.821555346,0.622539618,0.11669069,-0.340740116,0.059344485,-1.534223995
RBM47,0.418330243,-0.132432258,0.145924227,0.043949744,-0.104954758,-0.054592487
TMEM33,0.538599231,-0.047034843,0.031480134,0.016114303,0.07290026,0.359772935
SLC30A9,-0.003458043,0.019408571,0.081973963,-0.066296037,0.159257238,-0.105296642
SHISA3,1.216188948,1.230715395,0.54253974,0.076223974,1.522389905,0.400824134
ATP8A1,0.138962819,-0.0882983,-0.443642011,-0.237151726,-1.327541234,0.294967756
GUF1,0.183219677,-0.294830135,-0.087998203,-0.002132867,0.101603229,0.549327327
GNPDA2,0.073147776,-0.15270175,0.026477359,0.084790069,0.290745643,0.265487524
COMMD8,0.064730302,-0.280476969,0.147654557,-0.100287243,0.235482726,0.319568337
ATP10D,0.00130797,0.194119804,-0.086585308,0.010153235,-0.285448433,-0.002222173
NFXL1,-0.085729343,-0.112787576,-0.096314033,-0.103806795,-0.445683123,0.188892065
TEC,-0.360366275,-0.366391807,-0.288847353,-0.138180018,0.562138284,0.311054955
SLAIN2,-0.111351653,-0.135650892,0.036034364,-0.078185468,-0.055766182,-0.370656605
FRYL,-0.434389457,-0.058820323,-0.349688127,-0.043996344,-0.169356191,-0.611606385
OCIAD1,0.027768435,0.019707689,0.015729896,-0.077929084,-0.017090247,0.274958952
OCIAD2,0.178979726,0.059852797,0.102709115,-0.096164908,-0.046294434,0.385536693
DCUN1D4,-0.209265207,0.072912619,-0.110452517,0.19089539,0.21813711,-0.143855049
SGCB,0.012002523,-0.245735864,0.224992916,-0.051760893,1.00949104,-0.571105221
USP46,0.110683639,-0.19191573,0.084904533,0.05108778,0.220743331,0.02674519
DANCR,0.226163143,-0.621603909,0.30850683,0.029005925,0.580619605,1.191836977
SCFD2,0.184987841,-0.22011132,-0.039269105,-0.027478319,-0.023624264,1.021648745
FIP1L1,0.212358373,0.071046024,0.220994537,-0.085494418,-0.044538394,-0.060880429
CHIC2,-0.118344872,0.30132225,0.031988865,-0.039997376,0.182481764,-0.33341353
SRD5A3,0.157597094,-0.31397306,0.183853966,0.0184925,0.657099741,0.708606741
TMEM165,0.451668346,0.14862269,0.111300217,0.008485976,0.238318164,0.390060264
CLOCK,-0.029040093,-0.054485561,-0.17700579,0.073650567,0.0954752,-0.321210536
EXOC1,-0.155175261,0.114938977,-0.041901425,-0.100149422,-0.320262992,-0.605393293
CEP135,0.029604173,0.004492258,-0.123854391,0.062717691,-0.283714941,-0.515042445
CRACD,-0.740423116,-0.521265361,-0.000679451,0.307364935,-0.135154777,-0.331554086
AASDH,-0.226158398,0.062543776,-0.133497826,-0.080991377,0.155279583,-0.142805057
PPAT,0.135916,-0.620987751,-0.035629744,-0.06557109,0.389195239,1.101370661
PAICS,-0.003283478,-0.356496118,-0.053551236,-0.033011573,0.339595518,0.947784168
SRP72,0.057312849,0.007341357,-0.030740894,-0.064938921,0.132927289,0.134462375
REST,-0.058847902,-0.133570604,-0.111006261,0.052759304,-0.169370041,-0.274368002
NOA1,-0.293041352,-0.057988757,0.127958215,-0.12542111,-0.261546145,0.01351399
POLR2B,0.121364057,-0.239268092,-0.09391338,-0.099254649,-0.115434605,-0.269991132
IGFBP7,-0.140683489,-0.133425347,0.339488885,-0.07936251,1.388839577,0.694266061
CENPC,-0.324937101,0.166186688,-0.238207508,-0.052795689,0.090099961,-0.426966655
STAP1,0.962744428,0.119417678,-0.567179948,-0.610738362,-2.460873124,-1.988778269
UBA6,0.122404509,0.038803264,-0.102022844,-0.138814291,-0.215662259,-0.774848253
UBA6-AS1,0.026304882,0.114040123,0.133160884,-0.142529162,-0.234235179,0.283940194
ENAM,-2.076708476,-0.423531027,-1.655617205,0.110017508,0.711161824,1.230595775
JCHAIN,0.331424996,-0.30827727,-0.072194488,0.019673096,0.599141975,1.06130778
UTP3,0.559181539,-0.149958733,0.099221344,-0.014966276,-0.119582465,0.260883426
RUFY3,0.175074069,-0.192088451,-0.310041249,-0.094439221,-0.829269187,0.038448938
GRSF1,0.418350396,0.509434291,-0.042684079,-0.14531141,-0.696285547,-0.286171135
MOB1B,0.1896454,0.269887061,0.0710844,-0.031403621,-0.208065164,-0.658025617
DCK,0.378727972,-0.05349721,-0.004866241,-0.315974314,-0.076985402,-0.086925994
SLC4A4,-0.961981345,-0.633993794,-0.14877068,0.337673102,1.557868081,2.492142442
COX18,-0.247121152,-0.238531817,0.039153682,0.019404711,0.110176679,0.767662744
ANKRD17,-0.105681492,0.052335032,-0.270603961,-0.038616533,-0.232435308,-0.147328649
MTHFD2L,0.151338451,-0.199389011,-0.207893419,0.099182623,0.642305638,1.125041881
PARM1,-0.854085965,-1.097260547,0.097733479,0.444778408,0.459888852,1.337376927
RCHY1,0.058667524,-0.151871239,0.02824104,-0.001653758,0.331490953,0.727826873
THAP6,0.239275219,-0.055323502,-0.098947198,-0.202530233,-0.218800668,-0.014487049
G3BP2,0.408193264,0.076959785,-0.023653052,-0.019856192,0.053481795,-0.140269266
USO1,0.053041949,0.430922464,-0.147632284,-0.05255678,-0.103601222,-0.531241497
NAAA,-0.053663157,-0.173956519,0.05308168,-0.026395711,0.073016643,1.239129902
SDAD1,0.429409254,0.034189331,-0.059001134,-0.051845807,-0.158927556,-0.012387781
NUP54,0.074436594,0.227447374,-0.106377658,-0.040679453,0.066380833,-0.382608371
SCARB2,0.272452061,0.624022266,-0.244726173,-0.281576551,-0.866623273,-0.863388168
SEPTIN11,-0.161553025,-0.214591846,0.017382857,0.010048568,0.54318716,0.311213316
CCNI,-0.460508918,-0.031626083,-0.017800485,-0.105899351,0.317627147,-0.087390403
CCNG2,-1.375315344,-0.456518784,-0.025002984,-0.19502348,1.069011026,0.234204632
CNOT6L,-0.542466796,-0.296421503,-0.211576275,-0.083398174,0.319775324,0.672896669
MRPL1,0.528499717,-0.098864369,-0.07463397,-0.046574986,0.20933443,0.411004089
BMP2K,0.348370201,-0.202309464,-0.085667369,-0.065908618,-1.101945057,-1.17517173
PAQR3,0.281863856,-0.057909491,0.129510635,0.102048514,0.471768208,0.289090565
ANTXR2,0.34270903,0.869026465,-0.038687806,-0.074572512,-1.179445546,-1.184789476
RASGEF1B,0.630632199,0.690604321,-0.000387323,-0.352021442,-3.213416724,-3.26561762
HNRNPD,0.167570163,-0.107357535,0.047180614,-0.083783428,0.215338704,0.173773216
HNRNPDL,0.195344598,-0.188618922,0.021731754,-0.025693138,0.28078012,0.452322133
ENOPH1,-0.03523233,-0.46088015,0.018856647,0.032063488,0.411334789,0.711898932
SEC31A,0.027698819,0.106212,-0.143275404,-0.079477429,-0.221241509,-0.321237443
THAP9-AS1,-0.015942669,0.176803094,-0.146442819,-0.202567476,0.389937382,0.144860862
THAP9,-0.342023614,-0.042869695,0.055512885,-0.149374307,0.841119372,0.804731163
LIN54,0.086122315,0.105607238,-0.002562016,-0.069492817,0.331048315,-0.229129076
COPS4,0.268241078,-0.054194287,-0.046749786,-0.183938683,-0.144954254,-0.339385872
PLAC8,0.293609099,0.062055327,-0.211707362,-0.203002741,-0.033190434,0.740664155
COQ2,0.383395749,-0.084056209,-0.115176238,-0.265873409,-0.071997785,-0.116128936
HPSE,0.985212379,-0.513055548,-0.043367908,-0.262728767,-0.072122166,-0.263041574
HELQ,0.047269764,0.072962437,-0.14814882,-0.055936951,-0.101709065,-0.662826495
MRPS18C,0.997586958,0.056977335,0.691915518,0.011795533,-0.512831398,-0.264486049
ABRAXAS1,-0.276992919,-0.269397439,0.096660012,-0.044510497,0.116518165,0.263942157
GPAT3,-0.396189272,-0.902097623,0.198638185,0.186642332,-0.253638515,-0.509409707
CDS1,-0.611169973,-0.098917374,-0.062391159,0.278326483,0.325374684,0.8530716
WDFY3,-0.366153497,-0.002614515,-0.509522869,-0.294965556,-0.349415817,-0.973347619
ARHGAP24,-0.205497627,-0.114324415,-0.06054911,0.051033889,-0.877431579,-2.450899829
AFF1,-0.28186082,0.431537552,-0.290574848,-0.175432808,-0.280728901,-0.233562611
KLHL8,0.089832916,-0.346273638,-0.090557623,0.050426281,0.387971232,0.401830797
HSD17B11,-0.384853112,-0.053346606,0.123913257,-0.051094654,0.41857529,0.492119395
NUDT9,0.21278374,0.074099504,0.112531684,0.135322609,0.090135877,0.530096606
PKD2,-0.112305869,0.664198226,-0.237312754,-0.006764584,0.703897519,-0.330604659
PPM1K,0.711859958,1.152608727,-0.170341674,-0.147479527,-1.32943524,-1.620975756
HERC5,2.096260631,3.316077445,-0.802922044,-0.863088754,-3.456426947,-3.315161508
PYURF,0.508562306,0.24618907,0.319832979,-0.020986493,0.09816649,0.311176314
FAM13A-AS1,-1.996019461,-0.205952491,-0.683349754,-0.128099792,0.275839595,-0.425257441
FAM13A,0.452016452,-0.135221025,-0.010290206,-0.176283623,-0.221436884,0.725688436
TIGD2,0.279333007,-0.086528148,-0.156351688,-0.079455101,-0.155250214,0.354398961
SMARCAD1,0.099979789,-0.000545183,-0.074291078,-0.056415451,0.130778015,-0.105251227
PDLIM5,-0.175570619,-0.177864893,-0.054840967,0.172004967,-0.02837562,0.288079199
RAP1GDS1,-0.069995503,-0.434684301,0.001223917,-0.068878438,0.047936799,0.347819084
EIF4E,0.315553414,-0.275539251,-0.001517813,-0.011675344,0.291769097,0.158891735
METAP1,-0.031323754,-0.301947726,-0.084536756,-0.076358921,0.239585718,0.486779602
ADH5,-0.072350505,-0.119225899,-0.002799816,-0.092319207,0.152981004,0.074260769
TRMT10A,-0.319373098,-0.103370719,0.017029789,0.212263812,0.382300116,0.320599562
DAPP1,0.496602721,0.485734096,0.080674914,-0.099012911,-1.401829833,-1.476240047
LAMTOR3,0.092583052,0.088199153,0.043984754,-0.045285419,-0.030087973,-0.141335857
DNAJB14,0.054749546,0.079629506,0.019617949,-0.068536299,0.087820277,-0.258702078
H2AZ1,0.194210134,0.056669053,0.189291389,-0.041534473,0.364420583,0.078969413
PPP3CA,-0.26625126,0.737115987,0.124992536,0.02325354,0.110901827,-0.919654249
BANK1,0.667654447,1.742844389,0.035223014,0.014254552,1.807416681,1.54692559
SLC39A8,-0.066887037,-0.314530478,0.077578626,-0.05177202,0.726071515,1.333485611
NFKB1,1.124119573,1.304025741,-0.127144427,-0.247961901,-1.4392354,-2.323795148
MANBA,-0.419431128,-0.312058702,-0.151210796,-0.029976484,-0.660583872,0.527357682
UBE2D3,0.465869468,0.350734717,0.11680043,-0.096978588,-0.142116291,-0.527906915
UBE2D3-AS1,-0.31345682,0.12401532,-0.298764436,-0.349166435,-0.471341156,0.188590183
CISD2,0.489895285,0.145472207,0.043767561,-0.094267569,0.028754254,-0.346822031
SLC9B2,0.517158953,-0.203142984,-0.10171404,-0.013348678,0.05109343,1.229557768
BDH2,-0.203360063,-0.112254795,0.292789751,-0.178509793,0.667955028,0.675408701
CENPE,-0.043100905,-0.083264498,-0.181682446,-0.061076388,0.877920695,-0.802175553
TET2,-0.04519195,-0.081960383,-0.276134198,-0.14992405,-0.765452151,-1.580553341
PPA2,0.163858729,-0.176617156,0.051437108,-0.093698341,0.286717024,0.269396982
INTS12,1.02866411,0.32692892,-0.169672839,-0.20576064,-0.986054249,-0.87134206
GSTCD,0.053502279,0.079095262,-0.029026419,-0.108873484,0.279125296,-0.368836098
TBCK,-0.229329246,0.115810278,-0.115336147,0.025303282,-0.222580584,0.091361395
AIMP1,0.151948353,-0.167341875,-0.01264574,-0.031478165,0.152008059,0.033901973
DKK2,-0.428235408,-0.304157335,0.214692013,0.061112342,1.118227683,-0.606872648
PAPSS1,-0.343588503,-0.348965583,0.032271768,-0.049573485,0.270418231,-1.156039601
CYP2U1,-0.103883047,-0.12120355,-0.17142455,0.185424276,0.895641864,1.144322128
HADH,-0.356264072,-0.249046601,0.042881741,-0.052801296,0.823946799,0.934360132
LEF1,-0.077880153,-0.544152983,-0.062235704,0.014310652,0.82791616,1.245130805
RPL34,0.180143697,-0.025711713,0.254441086,-0.042604365,0.108128598,0.284237878
OSTC,0.226020239,0.25768494,0.122813896,-0.043247456,0.289745147,-0.104149191
SEC24B,-0.173295895,-0.093914409,-0.155206831,-0.090070918,-0.057033385,-0.245825117
MCUB,0.002669952,0.002379153,0.117341714,-0.133823969,0.145157331,0.248264682
CASP6,0.012953567,-0.319457439,0.080167486,-0.039656315,0.201976292,0.104750615
PLA2G12A,-0.823420142,-0.397458101,-0.394340308,0.484180038,0.279720317,0.976500545
GAR1,0.837666608,0.142067063,0.343522422,0.133475339,0.235110756,0.683763815
EGF,1.028694334,-0.442980876,-0.327851202,0.080690114,-0.51159441,-0.916554854
ELOVL6,-0.458388615,-0.56197408,0.038939869,-0.070959503,1.120111706,1.226146081
FAM241A,0.193309442,-0.147147589,0.06622063,-0.191954164,0.550282532,1.296664242
AP1AR,-0.205910121,-0.481796732,-0.040470586,0.0119104,0.750608162,0.850603904
TIFA,-0.339031726,-0.581753652,0.067090332,0.026781707,0.421724531,0.222710803
ALPK1,0.190790633,0.063287691,-0.232494678,-0.245466575,-1.030585858,-0.264415654
ZGRF1,-0.550397084,0.089886123,-0.311574632,-0.111490532,0.376511268,-0.201386909
LARP7,0.115216216,0.105146448,0.026031723,0.036034313,0.182944976,-0.094699582
ANK2,0.270002456,0.139622922,0.286973609,0.149804632,0.477715326,0.970517771
CAMK2D,-0.46519816,-0.282840249,0.001711041,-0.0941765,0.232335498,-0.100524967
SNHG8,0.541769059,0.626827959,0.627599734,0.084132897,-0.095323269,0.783103567
METTL14,0.045348594,0.416719711,-0.060675389,0.024709925,-0.013798855,-0.258523536
SEC24D,0.237345339,1.101405571,-0.172706207,-0.182604193,-0.056380777,-1.309254996
USP53,-0.382151443,-0.058533163,-0.109705044,-0.164635294,0.633272993,1.20439507
C4orf3,-0.151053843,0.0439991,0.217493826,-0.1687323,-0.251344481,0.149472252
GTF2IP12,-0.549386422,0.350104816,-0.152567877,0.026926686,0.069662482,-0.241657553
LOC645513,-0.17874143,0.080548804,-0.102084824,0.001444813,0.485167289,0.0771494
PDE5A,-1.21944051,-0.489677029,-0.918813666,-0.063297054,0.957425082,0.632794721
MAD2L1,0.054398615,-0.29449185,0.220565087,-0.018537903,0.770613319,0.595171431
ANXA5,-0.009420157,0.094228086,0.034824867,-0.108114549,-0.582670326,-0.945998801
